id,image,back_camera,chips,id_api,liked,max_price,min_price,name,operational_system,rating,rating_number,screen_size,brand,type
8320,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-t2-ultra-dual-d5322_600x600-PU8f189_1.jpg,13,Dual Chip,586121,0,0,0,Smartphone Sony Xperia T2 Ultra Dual D5322,Android,9,145,6,Sony,Smartphone
8321,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-500_200x200-PU5275f_1.jpg,5,Single Chip,337759,0,0,0,Smartphone Nokia 500,Symbian,7.6,145,3.2,Nokia,Smartphone
8322,http://thumbs.buscape.com.br/celular-e-smartphone/celular-motorola-motokrzr-k1_200x200-PUe5e1_1.jpg,2,Single Chip,58849,0,0,0,Celular Motorola Motokrzr K1,NULL,7.4,144,2,Motorola,Celular
8323,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-2-ze551ml-16gb-z3580_600x600-PU960b4_1.jpg,13,Dual Chip,614580,0,0,0,Smartphone Asus ZenFone 2 ZE551ML 16GB Z3580,Android,9,141,5.5,Asus,Smartphone
8324,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-spice-xt300_200x200-PU47f6e_1.jpg,3.2,Single Chip,294766,0,0,0,Smartphone Motorola Spice XT300,Android,6.4,141,3,Motorola,Smartphone
8325,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-fire-xt317_200x200-PU57555_1.jpg,3,Dual Chip,357717,0,0,0,Smartphone Motorola Fire XT317,Android,6.2,141,2.8,Motorola,Smartphone
8326,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-551-gt-i5510_200x200-PU631a4_1.jpg,NULL,NULL,405924,0,0,0,Smartphone Samsung Galaxy 551 GT-I5510,NULL,7.2,140,NULL,Samsung,Smartphone
8327,http://thumbs.buscape.com.br/celular-e-smartphone/celular-nokia-c2-06_200x200-PU50b15_1.jpg,2,Dual Chip,330517,0,0,0,Celular Nokia C2-06,NULL,6.8,137,2.6,Nokia,Celular
8328,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-lumia-830_600x600-PU9382b_1.jpg,10,NULL,604203,0,0,0,Smartphone Nokia Lumia 830,Windows Phone,9.4,137,5,Nokia,Smartphone
8329,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-fame-duos-gt-s6812_600x600-PU7f72a_1.jpg,5,Dual Chip,522026,0,0,0,Smartphone Samsung Galaxy Fame Duos GT-S6812,Android,8.2,135,3.5,Samsung,Smartphone
8330,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-e5-sm-e500m_600x600-PU94e17_1.jpg,8,Dual Chip,609815,1,0,0,Smartphone Samsung Galaxy E5 SM-E500M,Android,9,135,5,Samsung,Smartphone
8331,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-a3-sm-a300m_600x600-PU94204_1.jpg,8,Dual Chip,606724,1,0,0,Smartphone Samsung Galaxy A3 SM-A300M,Android,8.8,134,4.5,Samsung,Smartphone
8332,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-6-16gb_600x600-PU8bd60_1.jpg,13,Dual Chip,572768,0,0,0,Smartphone Asus ZenFone 6 16GB,Android,9,134,6,Asus,Smartphone
8333,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-leon-h326tv_600x600-PU94e1e_1.jpg,5,NULL,609822,0,0,0,Smartphone LG Leon H326TV,Android,9,134,4,LG,Smartphone
8334,http://thumbs.buscape.com.br/celular-e-smartphone/celular-lg-a275_600x600-PU632f3_1.jpg,NULL,Dual Chip,406259,0,0,0,Celular LG A275,NULL,8.2,133,1.45,LG,Celular
8335,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-blackberry-curve-8520_200x200-PU33c24_1.jpg,2,Single Chip,212004,0,0,0,Smartphone BlackBerry Curve 8520,Sistema Operacional BlackBerry,7.6,133,NULL,BlackBerry,Smartphone
8336,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-optimus-l4-ii-e470_600x600-PU830dc_1.jpg,3,Tri Chip,536796,0,0,0,Smartphone LG Optimus L4 II E470,Android,9.2,132,3.8,LG,Smartphone
8337,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s5-new-edition-sm-g903m_600x600-PU96641_1.jpg,16,Dual Chip,616001,1,0,0,Smartphone Samsung Galaxy S5 New Edition SM-G903M,Android,9,131,5.1,Samsung,Smartphone
8338,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-ericsson-xperia-x10-mini-pro_200x200-PU3dbd4_1.jpg,5,Single Chip,252884,0,0,0,Smartphone Sony Ericsson Xperia X10 mini pro,Android,7,131,2.55,Sony,Smartphone
8339,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-optimus-black-p970_200x200-PU50485_1.jpg,5,NULL,328837,0,0,0,Smartphone LG Optimus Black P970,Android,7.8,131,4,LG,Smartphone
8340,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-milestone-3_200x200-PU5312e_1.jpg,8,Single Chip,340270,0,0,0,Smartphone Motorola Milestone 3,Android,7.6,130,4,Motorola,Smartphone
8341,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-volt-h422tv_600x600-PU94b31_1.jpg,8,NULL,609073,0,0,0,Smartphone LG Volt H422TV,Android,8.8,130,4.7,LG,Smartphone
8342,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-e4_600x600-PU94dda_1.jpg,5,Dual Chip,609754,0,0,0,Smartphone Sony Xperia E4,Android,8.8,130,5,Sony,Smartphone
8343,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-microsoft-lumia-435-dtv_600x600-PU94fbb_1.jpg,5,Dual Chip,610235,0,0,0,Smartphone Microsoft Lumia 435 DTV,Windows Phone,8.8,129,4,Microsoft,Smartphone
8344,http://thumbs.buscape.com.br/celular-e-smartphone/celular-sony-ericsson-w200i_200x200-PU156f0_1.jpg,0.3,Single Chip,87792,0,0,0,Celular Sony Ericsson W200i,NULL,7.6,129,NULL,Sony,Celular
8345,http://thumbs.buscape.com.br/celular-e-smartphone/celular-lg-messenger-gt360_200x200-PU2f772_1.jpg,2,Single Chip,194418,0,0,0,Celular LG Messenger GT360,NULL,7.4,128,2.4,LG,Celular
8346,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-e5_200x200-PU3f6fa_1.jpg,5,Single Chip,259834,0,0,0,Smartphone Nokia E5,Symbian,7.8,128,2.36,Nokia,Smartphone
8347,http://thumbs.buscape.com.br/celular-e-smartphone/celular-lg-a290_600x600-PU5ca05_1.jpg,1.3,Tri Chip,379397,0,0,0,Celular LG A290,NULL,7.4,126,2.2,LG,Celular
8348,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-lumia-930_600x600-PU9050c_1.jpg,20,NULL,591116,0,0,0,Smartphone Nokia Lumia 930,Windows Phone,8.8,126,5,Nokia,Smartphone
8349,http://thumbs.buscape.com.br/celular-e-smartphone/celular-nokia-asha-200_200x200-PU565b1_1.jpg,2,Dual Chip,353713,0,0,0,Celular Nokia Asha 200,NULL,8,125,2.4,Nokia,Celular
8350,http://thumbs.buscape.com.br/celular-e-smartphone/nokia-x2-01_200x200-PU4be9b_1.jpg,0.3,Single Chip,310939,0,0,0,Nokia X2-01,NULL,8,124,2.4,Nokia,NULL
8351,http://thumbs.buscape.com.br/celular-e-smartphone/celular-lg-scarlet-ii-gm600_200x200-PU3ab6d_1.jpg,3.2,Single Chip,240493,0,0,0,Celular LG Scarlet II GM600,NULL,7.4,124,3,LG,Celular
8352,http://thumbs.buscape.com.br/celular-e-smartphone/nokia-5233_200x200-PU3d6cf_1.jpg,2,Single Chip,251599,0,0,0,Nokia 5233,Symbian,7.6,124,3.2,Nokia,NULL
8353,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-4-32gb_200x200-PU3fefb_1.jpg,5,Single Chip,261883,0,0,0,Smartphone Apple iPhone 4 32GB,iOS,8.4,122,3.5,Apple,Smartphone
8354,http://thumbs.buscape.com.br/celular-e-smartphone/celular-lg-shine-me970_200x200-PU15964_1.jpg,2,Single Chip,88420,0,0,0,Celular LG Shine ME970,NULL,7.2,122,2.2,LG,Celular
8355,http://thumbs.buscape.com.br/celular-e-smartphone/celular-nokia-n95-8gb_200x200-PU2fd46_1.jpg,5,Single Chip,195910,0,0,0,Celular Nokia N95 8GB,Symbian,8,121,2.8,Nokia,Celular
8356,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-gt-e1182_200x200-PU500dd_1.jpg,NULL,Dual Chip,327901,0,0,0,Celular Samsung GT-E1182,NULL,7.6,120,1.52,Samsung,Celular
8357,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-defy-mini-xt321_200x200-PU638f5_1.jpg,3.15,Dual Chip,407797,0,0,0,Smartphone Motorola Defy Mini XT321,Android,7,120,3.2,Motorola,Smartphone
8358,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-gt-b5722_200x200-PU38ced_1.jpg,3.2,Dual Chip,232685,0,0,0,Celular Samsung GT-B5722,NULL,7.6,120,2.8,Samsung,Celular
8359,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-defy-mb526_600x600-PU53118_1.jpg,5,Single Chip,340248,0,0,0,Smartphone Motorola Defy+ MB526,Android,7.8,119,3.7,Motorola,Smartphone
8360,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-e7-sm-e700m_600x600-PU94b63_1.jpg,13,Dual Chip,609123,1,0,0,Smartphone Samsung Galaxy E7 SM-E700M,Android,9.4,118,5.5,Samsung,Smartphone
8361,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-lumia-1020_600x600-PU824ca_1.jpg,41,Single Chip,533706,0,0,0,Smartphone Nokia Lumia 1020,Windows Phone,9.6,115,4.5,Nokia,Smartphone
8362,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-w-gt-i8150_200x200-PU56c55_1.jpg,5,Single Chip,355413,0,0,0,Smartphone Samsung Galaxy W GT-I8150,Android,7.8,115,3.7,Samsung,Smartphone
8363,http://thumbs.buscape.com.br/celular-e-smartphone/celular-nokia-6101_200x200-PU9f74_1.jpg,0.3,Single Chip,40820,0,0,0,Celular Nokia 6101,NULL,8.2,115,NULL,Nokia,Celular
8364,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-m2-aqua-d2403_600x600-PU938d5_1.jpg,8,Single Chip,604373,0,0,0,Smartphone Sony Xperia M2 Aqua D2403,Android,7.8,114,4.8,Sony,Smartphone
8365,http://thumbs.buscape.com.br/celular-e-smartphone/nokia-asha-311_200x200-PU65e41_1.jpg,3.2,NULL,417345,0,0,0,Nokia Asha 311,NULL,8.2,114,3,Nokia,NULL
8366,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-ericsson-xperia-x10-mini_200x200-PU3dbd5_1.jpg,5,Single Chip,252885,0,0,0,Smartphone Sony Ericsson Xperia X10 mini,Android,7,114,2.55,Sony,Smartphone
8367,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-m_600x600-PU81373_1.jpg,5,Single Chip,529267,0,0,0,Smartphone Sony Xperia M,Android,8.6,112,4,Sony,Smartphone
8368,http://thumbs.buscape.com.br/celular-e-smartphone/celular-motorola-ex109_200x200-PU500ec_1.jpg,2,Dual Chip,327916,0,0,0,Celular Motorola EX109,NULL,7.4,111,2,Motorola,Celular
8369,http://thumbs.buscape.com.br/celular-e-smartphone/celular-sony-ericsson-w580i_200x200-PU19ecb_1.jpg,2,Single Chip,106187,0,0,0,Celular Sony Ericsson W580i,NULL,7.2,110,2,Sony,Celular
8370,http://thumbs.buscape.com.br/celular-e-smartphone/celular-nokia-5310_200x200-PU1db93_1.jpg,2,Single Chip,121747,0,0,0,Celular Nokia 5310,NULL,7.8,110,2,Nokia,Celular
8371,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-6-plus-16gb_600x600-PU92b90_1.jpg,8,Single Chip,600976,1,0,0,Smartphone Apple iPhone 6 Plus 16GB,iOS,9.4,108,5.5,Apple,Smartphone
8372,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-omnia-w-sgh-i677_200x200-PU56cfc_1.jpg,5,NULL,355580,0,0,0,Smartphone Samsung Omnia W SGH-I677,Windows Phone,8,108,3.7,Samsung,Smartphone
8373,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-rokr-u9_200x200-PU1dc9e_1.jpg,2,Single Chip,122014,0,0,0,Smartphone Motorola Rokr U9,NULL,7.6,108,2,Motorola,Smartphone
8374,http://thumbs.buscape.com.br/celular-e-smartphone/celular-zte-s213_200x200-PU40e29_1.jpg,NULL,Dual Chip,265769,0,0,0,Celular ZTE S213,NULL,7,108,1.5,ZTE,Celular
8375,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-star-3-duos-gt-s5222_200x200-PU5c4b3_1.jpg,3.2,Dual Chip,378035,0,0,0,Celular Samsung Star 3 Duos GT-S5222,NULL,7.2,107,3,Samsung,Celular
8376,http://thumbs.buscape.com.br/celular-e-smartphone/celular-nokia-1661_200x200-PU2ef9b_1.jpg,NULL,Single Chip,192411,0,0,0,Celular Nokia 1661,NULL,7.4,107,NULL,Nokia,Celular
8377,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-e-2-geracao-xt1506_600x600-PU94a3b_1.jpg,5,Dual Chip,608827,1,0,0,Smartphone Motorola Moto E 2Âª GeraÃ§Ã£o XT1506,Android,8.4,104,4,Motorola,Smartphone
8378,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-e-xt1022_600x600-PU90470_1.jpg,5,Dual Chip,590960,1,0,0,Smartphone Motorola Moto E XT1022,Android,8.8,103,4.3,Motorola,Smartphone
8379,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-lumia-625_600x600-PU83071_1.jpg,5,Single Chip,536689,0,0,0,Smartphone Nokia Lumia 625,Windows Phone,9.2,102,4.7,Nokia,Smartphone
8380,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-milestone-a853_200x200-PU36579_1.jpg,5,Single Chip,222585,0,0,0,Smartphone Motorola Milestone A853,Android,7,102,3.7,Motorola,Smartphone
8381,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-beam-gt-i8530_600x600-PU65fa5_1.jpg,5,Single Chip,417701,0,0,0,Smartphone Samsung Galaxy Beam GT-I8530,Android,8.8,101,3.7,Samsung,Smartphone
8382,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-gt-e2152_200x200-PU447ce_1.jpg,0.3,Dual Chip,280526,0,0,0,Celular Samsung GT-E2152,NULL,7.4,101,2,Samsung,Celular
8383,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-prime-plus-h502tv_600x600-PU95242_1.jpg,8,NULL,610882,0,0,0,Smartphone LG Prime Plus H502TV,Android,8.8,100,5,LG,Smartphone
8384,http://thumbs.buscape.com.br/celular-e-smartphone/celular-motorola-ex128_200x200-PU49e3c_1.jpg,3,NULL,302652,0,0,0,Celular Motorola EX128,NULL,6.6,98,3.2,Motorola,Celular
8385,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-xt1032-8-gb_600x600-PU893f2_1.jpg,5,Single Chip,562162,0,0,0,Smartphone Motorola Moto G XT1032 8 GB,Android,9.4,97,4.5,Motorola,Smartphone
8386,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-g2-mini-d618_600x600-PU912ee_1.jpg,8,Dual Chip,594670,1,0,0,Smartphone LG G2 Mini D618,Android,8.4,97,4,LG,Smartphone
8387,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-sp_600x600-PU7b84d_1.jpg,8,Single Chip,505933,0,0,0,Smartphone Sony Xperia SP,Android,8.8,97,4.6,Sony,Smartphone
8388,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-sgh-f250_200x200-PU1ecf4_1.jpg,1.3,Single Chip,126196,0,0,0,Celular Samsung SGH-F250,NULL,7.4,97,2,Samsung,Celular
8389,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-note-4-sm-n910c_600x600-PU938cb_1.jpg,16,Single Chip,604363,1,0,0,Smartphone Samsung Galaxy Note 4 SM-N910C,Android,9.4,97,5.7,Samsung,Smartphone
8390,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-e-2-geracao-dtv-colors-xt1523_600x600-PU94a39_1.jpg,5,Dual Chip,608825,1,0,0,Smartphone Motorola Moto E 2Âª GeraÃ§Ã£o DTV Colors XT1523,Android,8.6,97,4,Motorola,Smartphone
8391,http://thumbs.buscape.com.br/celular-e-smartphone/celular-sony-ericsson-f305_200x200-PU291f5_1.jpg,2,Single Chip,168437,0,0,0,Celular Sony Ericsson F305,NULL,7.6,96,2,Sony,Celular
8392,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-4s-32gb_200x200-PU54b8a_1.jpg,8,Single Chip,347018,0,0,0,Smartphone Apple iPhone 4S 32GB,iOS,8.6,95,3.5,Apple,Smartphone
8393,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-ericsson-live_200x200-PU5796d_1.jpg,5,Single Chip,358765,0,0,0,Smartphone Sony Ericsson Live,Android,8,94,3.2,Sony,Smartphone
8394,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-gran-neo-duos-gt-i9063t_600x600-PU8f351_1.jpg,5,Dual Chip,586577,0,0,0,Smartphone Samsung Galaxy Gran Neo Duos GT-I9063T,Android,9.4,93,NULL,Samsung,Smartphone
8395,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-optimus-l9-p768_600x600-PU7620b_1.jpg,5,Single Chip,483851,0,0,0,Smartphone LG Optimus L9 P768,Android,9,93,4.7,LG,Smartphone
8396,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-asha-500_600x600-PU88644_1.jpg,2,Dual Chip,558660,0,0,0,Smartphone Nokia Asha 500,NULL,8.2,93,2.8,Nokia,Smartphone
8397,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-atrix_200x200-PU4e610_1.jpg,5,Single Chip,321040,1,0,0,Smartphone Motorola Atrix,Android,8,93,4,Motorola,Smartphone
8398,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-star-tv-gt-i6220_200x200-PU32784_1.jpg,3.2,Single Chip,206724,0,0,0,Celular Samsung Star TV GT-I6220,NULL,7.4,93,3,Samsung,Celular
8399,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-optimus-me-p350_200x200-PU4f030_1.jpg,3,Single Chip,323632,0,0,0,Smartphone LG Optimus Me P350,Android,6.8,89,2.8,LG,Smartphone
8400,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-5800_200x200-PU29982_1.jpg,3.2,Single Chip,170370,0,0,0,Smartphone Nokia 5800,Symbian,7,88,3.2,Nokia,Smartphone
8401,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-e3-d2212_600x600-PU935ea_1.jpg,5,Dual Chip,603626,1,0,0,Smartphone Sony Xperia E3 D2212,Android,8.6,87,4.5,Sony,Smartphone
8402,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-x-style_600x600-PU95bef_1.jpg,21,Dual Chip,613359,1,0,0,Smartphone Motorola Moto X Style!,Android,8.8,87,5.7,Motorola,Smartphone
8403,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-wave-533-gt-s5330_200x200-PU4c111_1.jpg,3.2,Single Chip,311569,0,0,0,Smartphone Samsung Wave 533 GT-S5330,Bada,7.8,86,3.2,Samsung,Smartphone
8404,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s-iii-duos-gt-i8262b_600x600-PU8621b_1.jpg,5,Dual Chip,549403,0,0,0,Smartphone Samsung Galaxy S III Duos GT-I8262B,Android,8.8,86,4.3,Samsung,Smartphone
8405,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-nokia-e63_200x200-PU2fe30_1.jpg,2,Single Chip,196144,0,0,0,Smartphone Nokia E63,Symbian,7.4,86,2.36,Nokia,Smartphone
8406,http://thumbs.buscape.com.br/celular-e-smartphone/celular-sony-ericsson-k550i_200x200-PU15631_1.jpg,2,Single Chip,87601,0,0,0,Celular Sony Ericsson K550i,NULL,7.8,85,NULL,Sony,Celular
8407,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-3-geracao-music-xt1543-16gb_600x600-PU95be6_1.jpg,13,Dual Chip,613350,1,0,0,Smartphone Motorola Moto G 3Âª GeraÃ§Ã£o Music XT1543 16GB,Android,9.4,84,5,Motorola,Smartphone
8408,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-ch-t-335-gt-s3350_200x200-PU1a291_1.jpg,2,NULL,107153,0,0,0,Smartphone Samsung Ch@t 335 GT-S3350,NULL,7.8,84,2.4,Samsung,Smartphone
8409,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s6-edge-sm-g925-64gb_600x600-PU95166_1.jpg,16,NULL,610662,1,0,0,Smartphone Samsung Galaxy S6 Edge SM-G925 64GB,Android,9.2,83,5.1,Samsung,Smartphone
8410,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-pro-duos-gt-b5512_600x600-PU631a2_1.jpg,NULL,NULL,405922,0,0,0,Smartphone Samsung Galaxy Pro Duos GT-B5512,NULL,7.2,83,NULL,Samsung,Smartphone
8411,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-a1200_200x200-PUc373_1.jpg,2,Single Chip,50035,0,0,0,Smartphone Motorola A1200,NULL,7.8,81,2.4,Motorola,Smartphone
8412,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-core-plus-sm-g3502_200x200-PU91c38_1.jpg,5,NULL,597048,1,0,0,Smartphone Samsung Galaxy Core Plus SM-G3502,Android,8.6,80,4.3,Samsung,Smartphone
8413,http://thumbs.buscape.com.br/celular-e-smartphone/celular-sony-ericsson-w395_200x200-PU326c8_1.jpg,2,Single Chip,206536,0,0,0,Celular Sony Ericsson W395,NULL,7.4,80,2,Sony,Celular
8414,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-pocket-neo-gt-s5312_600x600-PU811df_1.jpg,2,Dual Chip,528863,0,0,0,Smartphone Samsung Galaxy Pocket Neo GT-S5312,Android,8.8,79,3,Samsung,Smartphone
8415,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-ericsson-xperia-x8_200x200-PU46bda_1.jpg,3.2,Single Chip,289754,0,0,0,Smartphone Sony Ericsson Xperia X8,Android,7.4,79,3,Sony,Smartphone
8416,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-nexus-4-e960-8gb_200x200-PU6e784_1.jpg,8,Single Chip,452484,0,0,0,Smartphone LG Nexus 4 E960 8GB,Android,9.4,79,4.7,LG,Smartphone
8417,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-ch-t-350-gt-c3500_200x200-PU4d850_1.jpg,2,Single Chip,317520,0,0,0,Celular Samsung Ch@t 350 GT-C3500,NULL,7.8,78,2.4,Samsung,Celular
8418,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-c4-e5343_600x600-PU95b9b_1.jpg,13,Dual Chip,613275,0,0,0,Smartphone Sony Xperia C4 E5343,Android,8.6,77,5.5,Sony,Smartphone
8419,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-l80-d385_600x600-PU912ff_1.jpg,8,Dual Chip,594687,1,0,0,Smartphone LG L80 D385,Android,9.2,77,5,LG,Smartphone
8420,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-razr-maxx_200x200-PU65cd9_1.jpg,8,NULL,416985,0,0,0,Smartphone Motorola Razr Maxx,NULL,8.2,77,4.3,Motorola,Smartphone
8421,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-z3-d6643_600x600-PU94082_1.jpg,20.7,NULL,606338,0,0,0,Smartphone Sony Xperia Z3 D6643,Android,9.4,77,5.2,Sony,Smartphone
8422,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-trend-lite-gt-s7392_600x600-PU8a610_1.jpg,3.15,Dual Chip,566800,0,0,0,Smartphone Samsung Galaxy Trend Lite GT-S7392,Android,9.2,76,4,Samsung,Smartphone
8424,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-4s-64gb_600x600-PU54b8c_1.jpg,8,NULL,347020,0,0,0,Smartphone Apple iPhone 4S 64GB,iOS,8.8,76,3.5,Apple,Smartphone
8425,http://thumbs.buscape.com.br/celular-e-smartphone/celular-lg-scarlet-kb775f_200x200-PU2df91_1.jpg,3,Single Chip,188305,0,0,0,Celular LG Scarlet KB775F,NULL,7.2,76,3,LG,Celular
8426,http://thumbs.buscape.com.br/celular-e-smartphone/celular-lg-gs290-cookie-plus_200x200-PU3eeea_1.jpg,2,Single Chip,257770,0,0,0,Celular LG GS290 Cookie Plus,NULL,7.6,76,3,LG,Celular
8427,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-z-ultra_600x600-PU81365_1.jpg,8,Single Chip,529253,0,0,0,Smartphone Sony Xperia Z Ultra,Android,9.4,75,6.4,Sony,Smartphone
8428,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-6-plus-64gb_600x600-PU92b91_1.jpg,8,Single Chip,600977,0,0,0,Smartphone Apple iPhone 6 Plus 64GB,iOS,9.6,75,5.5,Apple,Smartphone
8429,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-mini-gt-s5570_200x200-PU4d633_1.jpg,3.2,Single Chip,316979,0,0,0,Smartphone Samsung Galaxy Mini GT-S5570,Android,8,75,3.3,Samsung,Smartphone
8430,http://thumbs.buscape.com.br/celular-e-smartphone/celular-samsung-sgh-j700_200x200-PU252e3_1.jpg,1.3,Single Chip,152291,0,0,0,Celular Samsung SGH-J700,NULL,7.6,75,2,Samsung,Celular
8431,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-3g-16gb_200x200-PU25497_1.jpg,2,Single Chip,152727,0,0,0,Smartphone Apple iPhone 3G 16GB,iOS,8,75,3.5,Apple,Smartphone
8432,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-g3-beat-d724_200x200-PU93480_1.jpg,8,NULL,603264,0,0,0,Smartphone LG G3 Beat D724,Android,9,74,5,LG,Smartphone
8433,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-on7-sm-g600_600x600-PU96a80_1.jpg,13,Dual Chip,617088,1,0,0,Smartphone Samsung Galaxy On7 SM-G600,Android,8.2,74,5.5,Samsung,Smartphone
8434,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lenovo-vibe-a7010_600x600-PU96ed0_1.jpg,13,Dual Chip,618192,0,0,0,Smartphone Lenovo Vibe A7010,Android,9.2,73,5.5,Lenovo,Smartphone
8435,http://thumbs.buscape.com.br/celular-e-smartphone/celular-motorola-motocubo-a45_200x200-PU342c7_1.jpg,2,Single Chip,213703,0,0,0,Celular Motorola Motocubo A45,NULL,6.4,73,2.5,Motorola,Celular
